image_path,filename,category,crop,disease,treatment,is_healthy
kaggle_images/Pepper__bell___Bacterial_spot_a61f0df0-86c7-47dc-9d44-36918ce63d1a___NREC_B.Spot 1925.JPG,Pepper__bell___Bacterial_spot_a61f0df0-86c7-47dc-9d44-36918ce63d1a___NREC_B.Spot 1925.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_a663a181-328d-4991-b427-614f3bdf14b8___JR_B.Spot 9063.JPG,Pepper__bell___Bacterial_spot_a663a181-328d-4991-b427-614f3bdf14b8___JR_B.Spot 9063.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_a664ab66-84d0-4bcf-b771-46db16372dda___NREC_B.Spot 1970.JPG,Pepper__bell___Bacterial_spot_a664ab66-84d0-4bcf-b771-46db16372dda___NREC_B.Spot 1970.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_a6ca6ad0-b6d5-45b6-977a-243c5d5e7404___JR_B.Spot 3366.JPG,Pepper__bell___Bacterial_spot_a6ca6ad0-b6d5-45b6-977a-243c5d5e7404___JR_B.Spot 3366.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_a6dc1321-f6f9-48ae-be94-5ce894d15e89___NREC_B.Spot 9058.JPG,Pepper__bell___Bacterial_spot_a6dc1321-f6f9-48ae-be94-5ce894d15e89___NREC_B.Spot 9058.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_a6f6100d-4655-4b8c-82e0-d9c827d4350b___JR_B.Spot 3377.JPG,Pepper__bell___Bacterial_spot_a6f6100d-4655-4b8c-82e0-d9c827d4350b___JR_B.Spot 3377.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_a72dbf23-65d1-40c6-a7bc-82caed00c6d3___JR_B.Spot 3333.JPG,Pepper__bell___Bacterial_spot_a72dbf23-65d1-40c6-a7bc-82caed00c6d3___JR_B.Spot 3333.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_a73080aa-8609-4ca2-86ff-28440774f4b8___JR_B.Spot 8861.JPG,Pepper__bell___Bacterial_spot_a73080aa-8609-4ca2-86ff-28440774f4b8___JR_B.Spot 8861.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_a7ae874f-138c-4996-949b-f6ba3d4bc1b0___NREC_B.Spot 1959.JPG,Pepper__bell___Bacterial_spot_a7ae874f-138c-4996-949b-f6ba3d4bc1b0___NREC_B.Spot 1959.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_a82938f7-bbd4-4ccd-8482-f596735744a5___JR_B.Spot 3305.JPG,Pepper__bell___Bacterial_spot_a82938f7-bbd4-4ccd-8482-f596735744a5___JR_B.Spot 3305.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_a877ca65-3824-4d1a-a438-a32be1beb7ad___NREC_B.Spot 1967.JPG,Pepper__bell___Bacterial_spot_a877ca65-3824-4d1a-a438-a32be1beb7ad___NREC_B.Spot 1967.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_a88f92fc-0522-4568-a9d7-850eb67c2602___NREC_B.Spot 9109.JPG,Pepper__bell___Bacterial_spot_a88f92fc-0522-4568-a9d7-850eb67c2602___NREC_B.Spot 9109.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_a9237458-1c43-42da-8a5a-a3ed8d76a12b___NREC_B.Spot 9093.JPG,Pepper__bell___Bacterial_spot_a9237458-1c43-42da-8a5a-a3ed8d76a12b___NREC_B.Spot 9093.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_a9465bdb-c2fe-4b3a-8617-84ca453cd782___NREC_B.Spot 9110.JPG,Pepper__bell___Bacterial_spot_a9465bdb-c2fe-4b3a-8617-84ca453cd782___NREC_B.Spot 9110.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_a96f3eaa-2532-4595-b8b4-8f6d7a6a4e47___JR_B.Spot 3182.JPG,Pepper__bell___Bacterial_spot_a96f3eaa-2532-4595-b8b4-8f6d7a6a4e47___JR_B.Spot 3182.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_a9770664-3c9c-46ed-808d-5aa7a87a5c1b___NREC_B.Spot 9065.JPG,Pepper__bell___Bacterial_spot_a9770664-3c9c-46ed-808d-5aa7a87a5c1b___NREC_B.Spot 9065.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_a9c4f5b6-dd12-492d-bdd3-b2a593916add___JR_B.Spot 8871.JPG,Pepper__bell___Bacterial_spot_a9c4f5b6-dd12-492d-bdd3-b2a593916add___JR_B.Spot 8871.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_aa74582c-f87a-46cb-9be9-83fcb11a94b6___JR_B.Spot 3315.JPG,Pepper__bell___Bacterial_spot_aa74582c-f87a-46cb-9be9-83fcb11a94b6___JR_B.Spot 3315.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_aad5f483-16a2-4208-ab0b-00bd4df4a03b___JR_B.Spot 3326.JPG,Pepper__bell___Bacterial_spot_aad5f483-16a2-4208-ab0b-00bd4df4a03b___JR_B.Spot 3326.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_ab10eb3c-cf6e-49bf-a220-2a7d3ffdb717___NREC_B.Spot 1961.JPG,Pepper__bell___Bacterial_spot_ab10eb3c-cf6e-49bf-a220-2a7d3ffdb717___NREC_B.Spot 1961.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_ab5f2fed-0c46-46ad-b63a-86760db73e6a___JR_B.Spot 3354.JPG,Pepper__bell___Bacterial_spot_ab5f2fed-0c46-46ad-b63a-86760db73e6a___JR_B.Spot 3354.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_abc52078-90cf-426a-8ed8-602a35243d3e___NREC_B.Spot 9221.JPG,Pepper__bell___Bacterial_spot_abc52078-90cf-426a-8ed8-602a35243d3e___NREC_B.Spot 9221.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_ac4d5f77-f965-4118-9608-3a2879d36f56___JR_B.Spot 3296.JPG,Pepper__bell___Bacterial_spot_ac4d5f77-f965-4118-9608-3a2879d36f56___JR_B.Spot 3296.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_ac6e6cad-2932-4af0-ad68-fdf044eecc8c___NREC_B.Spot 1796.JPG,Pepper__bell___Bacterial_spot_ac6e6cad-2932-4af0-ad68-fdf044eecc8c___NREC_B.Spot 1796.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_aca08460-3229-47d9-9ce6-7b2bb9f1ce7f___JR_B.Spot 8901.JPG,Pepper__bell___Bacterial_spot_aca08460-3229-47d9-9ce6-7b2bb9f1ce7f___JR_B.Spot 8901.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_ad91f8c2-0505-4b62-8395-370d3ae23c68___NREC_B.Spot 9071.JPG,Pepper__bell___Bacterial_spot_ad91f8c2-0505-4b62-8395-370d3ae23c68___NREC_B.Spot 9071.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_ad921dec-e88f-41d8-9455-0880c69063fc___NREC_B.Spot 9216.JPG,Pepper__bell___Bacterial_spot_ad921dec-e88f-41d8-9455-0880c69063fc___NREC_B.Spot 9216.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_adbfa5e7-23a5-4df0-9cae-1e54115619cb___NREC_B.Spot 1786.JPG,Pepper__bell___Bacterial_spot_adbfa5e7-23a5-4df0-9cae-1e54115619cb___NREC_B.Spot 1786.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_ae40949c-47ac-49ce-9a5d-00e15fa79d66___NREC_B.Spot 1785.JPG,Pepper__bell___Bacterial_spot_ae40949c-47ac-49ce-9a5d-00e15fa79d66___NREC_B.Spot 1785.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_ae645b07-4c93-45d7-9ee6-83cbf1201e8b___NREC_B.Spot 9119.JPG,Pepper__bell___Bacterial_spot_ae645b07-4c93-45d7-9ee6-83cbf1201e8b___NREC_B.Spot 9119.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_aec9d65a-57ec-4b2d-b22e-f80ca8cffbaf___NREC_B.Spot 9059.JPG,Pepper__bell___Bacterial_spot_aec9d65a-57ec-4b2d-b22e-f80ca8cffbaf___NREC_B.Spot 9059.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_af2e0582-8683-4b26-a3e2-0e17b2de09c6___NREC_B.Spot 1848.JPG,Pepper__bell___Bacterial_spot_af2e0582-8683-4b26-a3e2-0e17b2de09c6___NREC_B.Spot 1848.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_af404304-673d-4788-b622-104f2cb0e7be___JR_B.Spot 3257.JPG,Pepper__bell___Bacterial_spot_af404304-673d-4788-b622-104f2cb0e7be___JR_B.Spot 3257.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_afc76c77-fd2d-4b7f-b1ad-14ba4d5fe297___NREC_B.Spot 9113.JPG,Pepper__bell___Bacterial_spot_afc76c77-fd2d-4b7f-b1ad-14ba4d5fe297___NREC_B.Spot 9113.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_afce5bf3-7e62-42f1-8d66-3d9b3e5e0dc1___NREC_B.Spot 9108.JPG,Pepper__bell___Bacterial_spot_afce5bf3-7e62-42f1-8d66-3d9b3e5e0dc1___NREC_B.Spot 9108.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_afd0c913-1e90-4ff9-9a61-bd0a5297c012___JR_B.Spot 3221.JPG,Pepper__bell___Bacterial_spot_afd0c913-1e90-4ff9-9a61-bd0a5297c012___JR_B.Spot 3221.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b0ad5e4c-522c-4215-897e-39fec504c1a6___JR_B.Spot 8840.JPG,Pepper__bell___Bacterial_spot_b0ad5e4c-522c-4215-897e-39fec504c1a6___JR_B.Spot 8840.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b0cf16f7-bbf3-4329-9455-ba885a071380___JR_B.Spot 3363.JPG,Pepper__bell___Bacterial_spot_b0cf16f7-bbf3-4329-9455-ba885a071380___JR_B.Spot 3363.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b0d97a12-ed6a-41f0-9772-bb3b801e6041___NREC_B.Spot 9194.JPG,Pepper__bell___Bacterial_spot_b0d97a12-ed6a-41f0-9772-bb3b801e6041___NREC_B.Spot 9194.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b12cadfe-7823-40f6-9c50-87e509c9dcf7___JR_B.Spot 3393.JPG,Pepper__bell___Bacterial_spot_b12cadfe-7823-40f6-9c50-87e509c9dcf7___JR_B.Spot 3393.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b143a281-5395-4a2a-8308-f6b23a476505___JR_B.Spot 8854.JPG,Pepper__bell___Bacterial_spot_b143a281-5395-4a2a-8308-f6b23a476505___JR_B.Spot 8854.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b1739803-02e8-4974-b230-37923c2010cc___NREC_B.Spot 1921.JPG,Pepper__bell___Bacterial_spot_b1739803-02e8-4974-b230-37923c2010cc___NREC_B.Spot 1921.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b1c60a36-0aa1-4051-8dfe-db3ab7feeb39___JR_B.Spot 3406.JPG,Pepper__bell___Bacterial_spot_b1c60a36-0aa1-4051-8dfe-db3ab7feeb39___JR_B.Spot 3406.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b21d5a06-eab3-47a9-86d1-70295f8f8848___NREC_B.Spot 1940.JPG,Pepper__bell___Bacterial_spot_b21d5a06-eab3-47a9-86d1-70295f8f8848___NREC_B.Spot 1940.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b22693c9-a87d-4ffa-82b1-0218e1b966be___JR_B.Spot 3277.JPG,Pepper__bell___Bacterial_spot_b22693c9-a87d-4ffa-82b1-0218e1b966be___JR_B.Spot 3277.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b27e9697-adcc-41bb-becb-7bc34bbf3cee___JR_B.Spot 3264.JPG,Pepper__bell___Bacterial_spot_b27e9697-adcc-41bb-becb-7bc34bbf3cee___JR_B.Spot 3264.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b2df85c5-719c-4a97-aad5-51b3636edb91___NREC_B.Spot 9150.JPG,Pepper__bell___Bacterial_spot_b2df85c5-719c-4a97-aad5-51b3636edb91___NREC_B.Spot 9150.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b3085525-974e-4d75-99a4-7d18e06e13f6___JR_B.Spot 3317.JPG,Pepper__bell___Bacterial_spot_b3085525-974e-4d75-99a4-7d18e06e13f6___JR_B.Spot 3317.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b32ea1b7-7bf8-451e-b47c-c0cf37bba3d5___NREC_B.Spot 1913.JPG,Pepper__bell___Bacterial_spot_b32ea1b7-7bf8-451e-b47c-c0cf37bba3d5___NREC_B.Spot 1913.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b338fbbd-ec79-4807-be12-a5c678d1f78d___JR_B.Spot 8881.JPG,Pepper__bell___Bacterial_spot_b338fbbd-ec79-4807-be12-a5c678d1f78d___JR_B.Spot 8881.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b34482ab-b18b-4d93-b3f6-9143a7e5c9b0___JR_B.Spot 3394.JPG,Pepper__bell___Bacterial_spot_b34482ab-b18b-4d93-b3f6-9143a7e5c9b0___JR_B.Spot 3394.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b34f18ca-799f-42bb-abbb-f1e19aa6521f___NREC_B.Spot 1944.JPG,Pepper__bell___Bacterial_spot_b34f18ca-799f-42bb-abbb-f1e19aa6521f___NREC_B.Spot 1944.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b36819f5-6791-44da-96ac-b89069921af6___JR_B.Spot 3130.JPG,Pepper__bell___Bacterial_spot_b36819f5-6791-44da-96ac-b89069921af6___JR_B.Spot 3130.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b3cb19d0-df9b-4705-ab26-40aafab8ecca___JR_B.Spot 3206.JPG,Pepper__bell___Bacterial_spot_b3cb19d0-df9b-4705-ab26-40aafab8ecca___JR_B.Spot 3206.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b3f41636-2131-4a92-a65a-50ac160e9456___NREC_B.Spot 9213.JPG,Pepper__bell___Bacterial_spot_b3f41636-2131-4a92-a65a-50ac160e9456___NREC_B.Spot 9213.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b3f86927-5a59-4e12-a6c5-06e82d45388d___NREC_B.Spot 9234.JPG,Pepper__bell___Bacterial_spot_b3f86927-5a59-4e12-a6c5-06e82d45388d___NREC_B.Spot 9234.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b3f8b650-0da5-4882-afe9-92ba8ec734ca___JR_B.Spot 3100.JPG,Pepper__bell___Bacterial_spot_b3f8b650-0da5-4882-afe9-92ba8ec734ca___JR_B.Spot 3100.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b45fccde-f383-4741-a19a-fb48dc215190___JR_B.Spot 3098.JPG,Pepper__bell___Bacterial_spot_b45fccde-f383-4741-a19a-fb48dc215190___JR_B.Spot 3098.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b48a8fc2-be1c-4116-9336-7335a341c512___JR_B.Spot 9020.JPG,Pepper__bell___Bacterial_spot_b48a8fc2-be1c-4116-9336-7335a341c512___JR_B.Spot 9020.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b565ed4a-0fd4-4776-a998-363132307e11___NREC_B.Spot 1926.JPG,Pepper__bell___Bacterial_spot_b565ed4a-0fd4-4776-a998-363132307e11___NREC_B.Spot 1926.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b5d5a42e-5d4f-4429-8923-aee42e0a0c5d___NREC_B.Spot 9189.JPG,Pepper__bell___Bacterial_spot_b5d5a42e-5d4f-4429-8923-aee42e0a0c5d___NREC_B.Spot 9189.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b65e91d6-4f22-4d3b-b82f-9590160b7746___JR_B.Spot 8919.JPG,Pepper__bell___Bacterial_spot_b65e91d6-4f22-4d3b-b82f-9590160b7746___JR_B.Spot 8919.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b6843d4e-85a6-4e1f-97a9-e892720406fe___JR_B.Spot 8974.JPG,Pepper__bell___Bacterial_spot_b6843d4e-85a6-4e1f-97a9-e892720406fe___JR_B.Spot 8974.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b69df6fa-dc49-41e4-9efa-ee313efeb190___JR_B.Spot 3297.JPG,Pepper__bell___Bacterial_spot_b69df6fa-dc49-41e4-9efa-ee313efeb190___JR_B.Spot 3297.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b6d35d21-4812-4e32-ab9a-b6ddda8cbb79___JR_B.Spot 8972.JPG,Pepper__bell___Bacterial_spot_b6d35d21-4812-4e32-ab9a-b6ddda8cbb79___JR_B.Spot 8972.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b6f44b41-cb67-47be-9cf5-958c517ff465___JR_B.Spot 9100.JPG,Pepper__bell___Bacterial_spot_b6f44b41-cb67-47be-9cf5-958c517ff465___JR_B.Spot 9100.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b748edc9-357c-4fa6-8e71-03c03845d3d5___JR_B.Spot 3188.JPG,Pepper__bell___Bacterial_spot_b748edc9-357c-4fa6-8e71-03c03845d3d5___JR_B.Spot 3188.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b76271aa-ca0b-44ac-a6f9-379ef70ef443___JR_B.Spot 3389.JPG,Pepper__bell___Bacterial_spot_b76271aa-ca0b-44ac-a6f9-379ef70ef443___JR_B.Spot 3389.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b766708d-5d33-4034-afc8-fbf9ffece733___JR_B.Spot 9037.JPG,Pepper__bell___Bacterial_spot_b766708d-5d33-4034-afc8-fbf9ffece733___JR_B.Spot 9037.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b7ec200a-5db5-479e-99d0-c40009123835___JR_B.Spot 3128.JPG,Pepper__bell___Bacterial_spot_b7ec200a-5db5-479e-99d0-c40009123835___JR_B.Spot 3128.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b810580c-a559-4c50-8378-0ec894de8a36___NREC_B.Spot 1838.JPG,Pepper__bell___Bacterial_spot_b810580c-a559-4c50-8378-0ec894de8a36___NREC_B.Spot 1838.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b82e0746-97b5-4be9-90a7-ac2b2121428c___JR_B.Spot 9073.JPG,Pepper__bell___Bacterial_spot_b82e0746-97b5-4be9-90a7-ac2b2121428c___JR_B.Spot 9073.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b84f038e-0823-4ed9-a96e-47bb8e628dd0___JR_B.Spot 3309.JPG,Pepper__bell___Bacterial_spot_b84f038e-0823-4ed9-a96e-47bb8e628dd0___JR_B.Spot 3309.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b88f7b81-a3d2-4813-bb76-f583bdac2762___NREC_B.Spot 9223.JPG,Pepper__bell___Bacterial_spot_b88f7b81-a3d2-4813-bb76-f583bdac2762___NREC_B.Spot 9223.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b8b69a41-e188-4c81-9724-2664ee8027c5___JR_B.Spot 8954.JPG,Pepper__bell___Bacterial_spot_b8b69a41-e188-4c81-9724-2664ee8027c5___JR_B.Spot 8954.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b8c7fc71-e9f0-4246-9a64-f535eba91fa4___JR_B.Spot 3302.JPG,Pepper__bell___Bacterial_spot_b8c7fc71-e9f0-4246-9a64-f535eba91fa4___JR_B.Spot 3302.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b8eff1e7-9059-4c11-b931-fc1bc4ee0ae1___NREC_B.Spot 1972.JPG,Pepper__bell___Bacterial_spot_b8eff1e7-9059-4c11-b931-fc1bc4ee0ae1___NREC_B.Spot 1972.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b928cffb-f480-44a8-9b09-70ef158fdc7c___JR_B.Spot 3155.JPG,Pepper__bell___Bacterial_spot_b928cffb-f480-44a8-9b09-70ef158fdc7c___JR_B.Spot 3155.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
kaggle_images/Pepper__bell___Bacterial_spot_b98b517c-c70a-4299-ba3d-857cd61ec4bf___JR_B.Spot 9047.JPG,Pepper__bell___Bacterial_spot_b98b517c-c70a-4299-ba3d-857cd61ec4bf___JR_B.Spot 9047.JPG,Pepper__bell___Bacterial_spot,Pepper__bell,Bacterial_spot,Consult agricultural expert,False
